adult,budget,id,imdb_id,original_language,original_title,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,year,profit_margin,genres_list,production_companies_list,genres_count
False,100000000,157353,tt2209764,en,Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",9.730176,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-16,103039258.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Transcendence,False,5.9,2339.0,2014.0,0.03039258,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']","['Alcon Entertainment', 'Syncopy', 'DMG Entertainment', 'Straight Up Films']",4
False,13000000,262391,tt2800240,fr,Qu'est-ce qu'on a fait au Bon Dieu,A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.,10.926965,"[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-04-16,0.0,94.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Serial (Bad) Weddings,False,6.9,1114.0,2014.0,-1.0,['Comedy'],['UGC'],1
False,5000000,155084,tt2059171,en,13 Sins,"A bright but meek salesman, drowning in debt as he's about to get married, receives a mysterious phone call informing him that he's on a hidden camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize.",9.067788,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-18,13809.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,13 Sins,False,6.2,355.0,2014.0,-0.9972382,"['Horror', 'Thriller']","['Sahamongkol Film International', 'Dimension Films', 'IM Global', 'Automatik Entertainment', 'Radius-TWC', 'Little Magic Films']",2
False,950000,271185,tt2505294,en,Ask Me Anything,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.",4.977232,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-19,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ask Me Anything,False,5.5,158.0,2014.0,-1.0,"['Drama', 'Mystery', 'Thriller']","['Decipher Entertainment', 'Presque Isle Films', 'LA Publicity', 'Tait Productions']",3
False,1000000,226448,tt2101569,en,In Your Eyes,"Two seemingly unconnected souls from different corners of the United States make a telepathic bond that allows them to see, hear and feel the other's experiences, creating a bond that apparently can't be broken.",8.448518,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-20,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In Your Eyes,False,7.1,275.0,2014.0,-1.0,"['Drama', 'Romance', 'Science Fiction']","['Night and Day Pictures', 'Bellwether Pictures']",3
False,28000000,254473,tt1430612,en,Brick Mansions,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",7.482958999999999,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-04-22,68896829.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brick Mansions,False,5.7,628.0,2014.0,1.4606010357142858,"['Action', 'Crime', 'Drama']","['Canal+', 'EuropaCorp', 'Ciné+', 'D8']",3
False,10,208869,tt2556874,en,Plastic,"Sam &amp; Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by sadistic gangster. They need to raise £5m and pull off a daring diamond heist to clear their debt.",7.809194000000001,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-04-30,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Plastic,False,6.1,86.0,2014.0,-1.0,"['Drama', 'Action', 'Comedy', 'Crime']",['Gateway Films'],4
False,6000000,250349,tt3202120,fr,Barbecue,"On his 50th birthday, a man who's been watching his weight, health and temper all his life suffers a heart attack. He's been doing everything he was told he should do and it still didn't help. He decides to turn the page and let loose.",4.707275,"[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-04-30,14348529.0,98.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Barbecue,False,5.8,217.0,2014.0,1.3914215,['Comedy'],"['TF1 Films Production', 'Same Player', 'Studio Canal', 'Cinéfrance 1888']",1
False,2000000,177047,tt1464191,en,Decoding Annie Parker,The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.,3.880541000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-02,48390.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Decoding Annie Parker,False,5.5,38.0,2014.0,-0.975805,['Drama'],"['Media House Capital', 'Unified Pictures', 'Decoding Annie Parker', 'Ozymandias Productions']",1
False,15000000,187596,tt2463288,en,Walk of Shame,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",7.844705,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-02,59209.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Walk of Shame,False,5.8,561.0,2014.0,-0.9960527333333333,['Comedy'],"['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'FilmDistrict']",1
False,18000000,195589,tt2004420,en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,11.90575,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-08,268157400.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Neighbors,False,6.2,2773.0,2014.0,13.897633333333333,['Comedy'],"['Universal Pictures', 'Point Grey Pictures', 'Good Universe']",1
False,11000000,212778,tt2883512,en,Chef,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",8.720309,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-08,45967935.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Chef,False,7.2,1203.0,2014.0,3.178903181818182,['Comedy'],"['Prescience', 'Fairview Entertainment', 'Altus Media']",1
False,21000000,242310,tt2401807,en,Tokarev,"When the Russian mob kidnaps the daughter of a reformed criminal, he rounds up his old crew and seeks his own brand of justice.",12.397494,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-09,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rage,False,5.1,292.0,2014.0,-1.0,"['Action', 'Crime', 'Thriller']","['Hannibal Pictures', 'Marco Polo Production', 'Patriot Pictures', 'Vocal Yokels']",3
False,25000000,198185,tt1647668,en,Million Dollar Arm,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.",9.453942,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-09,38307627.0,124.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Million Dollar Arm,False,6.6,264.0,2014.0,0.53230508,['Drama'],['Walt Disney Pictures'],1
False,30000000,215211,tt2095649,en,Grace of Monaco,"The story of former Hollywood star Grace Kelly's crisis of marriage and identity, during a political dispute between Monaco's Prince Rainier III and France's Charles De Gaulle, and a looming French invasion of Monaco in the early 1960s.",6.773278,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-14,0.0,103.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Grace of Monaco,False,5.8,201.0,2014.0,-1.0,"['Romance', 'Drama']","['Gaumont', 'TF1 Films Productions', 'Lucky Red', 'Canal+', 'uFilm', 'Silver Reel', 'Umedia', 'Od Shots', 'YRF Entertainment', 'Stone Angels']",2
False,160000000,124905,tt0831387,en,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when Godzilla, King of the Monsters, arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",14.019239,"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-14,529076069.0,123.0,"[{'iso_639_1': 'jv', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Godzilla,False,6.1,3232.0,2014.0,2.30672543125,"['Action', 'Science Fiction', 'Thriller']","['Toho Company', 'Legendary Pictures', 'Warner Bros.', 'Disruption Entertainment', 'RatPac-Dune Entertainment']",3
False,250000000,127585,tt1877832,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,26.058586,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-15,747862775.0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,X-Men: Days of Future Past,False,7.5,6155.0,2014.0,1.9914511,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']",4
False,12000000,222935,tt2582846,en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",16.274653,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-16,307166834.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Fault in Our Stars,False,7.6,3868.0,2014.0,24.597236166666665,"['Romance', 'Drama']","['Fox 2000 Pictures', 'Temple Hill Entertainment', 'TSG Entertainment']",2
False,600000,228496,tt2041331,en,Sx_Tape,"From the director of CANDYMAN and the producers of PARANORMAL ACTIVITY comes a found-footage nightmare of lust, possession, and destruction. Jill's an artist. Ian's a filmmaker. And their love life is off the chain. There's no experience too wild, no dare too dangerous—not even when Jill lets Ian strap her to a gurney in the abandoned hospital they're scoping out for their next art show. But he shouldn't have left her alone. Not even as a joke. Now, Jill's hookup with horror has awakened something in that place. Something with a lust for more than flesh.",2.558803,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-16,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sx_Tape,False,3.3,33.0,2014.0,-1.0,['Horror'],"['La.Lune Entertainment', 'Aeroplano']",1
False,12250000,157845,tt2345737,en,The Rover,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life.",6.561373,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2014-05-18,2295423.0,103.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Rover,False,6.1,295.0,2014.0,-0.8126185306122449,"['Crime', 'Drama']","['Porchlight Films', 'FilmNation Entertainment', 'Screen Australia', 'Screen NSW', 'Blue-Tongue Films', 'Lava Bear Films', 'South Australian Film Corporation, The', 'A24']",2
False,16000000,264656,tt2398231,en,The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",7.375146000000001,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-18,3442853.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Homesman,False,6.4,262.0,2014.0,-0.7848216875,"['Western', 'Drama']","['The Javelina Film Company', 'EuropaCorp', 'Ithaca Pictures']",2
False,24000000,87492,tt1100089,en,Foxcatcher,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,8.10357,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-19,12096300.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Foxcatcher,False,6.5,965.0,2014.0,-0.4959875,"['Drama', 'Thriller']","['Likely Story', 'Media Rights Capital', 'Annapurna Pictures']",2
False,40000000,232672,tt1086772,en,Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",10.395472,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-21,123494610.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Blended,False,6.6,1028.0,2014.0,2.08736525,['Comedy'],"['Happy Madison Productions', 'Karz Entertainment', 'Warner Bros.', 'Gulfstream Pictures']",1
